,0
23218,1954.0
23219,-854.0
23220,-3716.0
23221,-5340.0
23222,-4899.0
23223,-2477.0
23224,1238.0
23225,4981.0
23226,7128.0
23227,6660.0
23228,3880.0
23229,440.0
23230,-2010.0
23231,-2588.0
23232,-1762.0
23233,-606.0
23234,55.0
23235,192.0
23236,110.0
23237,110.0
23238,577.0
23239,1678.0
23240,2999.0
23241,3605.0
23242,2779.0
23243,688.0
23244,-1844.0
23245,-3936.0
23246,-4844.0
23247,-4321.0
23248,-2643.0
23249,-496.0
23250,1293.0
23251,2091.0
23252,1816.0
23253,1073.0
23254,385.0
23255,-111.0
23256,-689.0
23257,-1514.0
23258,-2505.0
23259,-3331.0
23260,-3551.0
23261,-2835.0
23262,-1432.0
23263,110.0
23264,1293.0
23265,1926.0
23266,1871.0
23267,1018.0
23268,-496.0
23269,-2175.0
23270,-3386.0
23271,-3633.0
23272,-2863.0
23273,-1487.0
23274,-221.0
23275,577.0
23276,880.0
23277,770.0
23278,440.0
23279,110.0
23280,-56.0
23281,-221.0
23282,-716.0
23283,-1487.0
23284,-2202.0
23285,-2450.0
23286,-2037.0
23287,-881.0
23288,605.0
23289,1733.0
23290,2036.0
23291,1486.0
23292,357.0
23293,-881.0
23294,-1817.0
23295,-2120.0
23296,-1734.0
23297,-936.0
23298,-56.0
23299,660.0
23300,1045.0
23301,1155.0
23302,1100.0
23303,990.0
23304,715.0
23305,302.0
23306,-138.0
23307,-441.0
23308,-496.0
23309,-331.0
23310,55.0
23311,550.0
23312,963.0
23313,1238.0
23314,1348.0
23315,1265.0
23316,1045.0
23317,770.0
23318,550.0
23319,440.0
23320,495.0
23321,605.0
23322,743.0
23323,770.0
23324,688.0
23325,660.0
23326,853.0
23327,1238.0
23328,1651.0
23329,1761.0
23330,1403.0
23331,688.0
23332,-56.0
23333,-441.0
23334,-248.0
23335,357.0
23336,1100.0
23337,1623.0
23338,1788.0
23339,1651.0
23340,1431.0
23341,1155.0
23342,825.0
23343,550.0
23344,357.0
23345,192.0
23346,27.0
23347,-83.0
23348,-111.0
23349,-28.0
23350,220.0
23351,660.0
23352,1155.0
23353,1486.0
23354,1403.0
23355,853.0
23356,0.0
23357,-881.0
23358,-1432.0
23359,-1377.0
23360,-771.0
23361,82.0
23362,770.0
23363,1018.0
23364,770.0
23365,247.0
23366,-248.0
23367,-468.0
23368,-413.0
23369,-221.0
23370,-28.0
23371,55.0
23372,55.0
23373,-28.0
23374,-111.0
23375,-166.0
23376,-193.0
23377,-248.0
23378,-221.0
23379,-83.0
23380,220.0
23381,550.0
23382,770.0
23383,798.0
23384,495.0
23385,-56.0
23386,-551.0
23387,-716.0
23388,-551.0
23389,-221.0
23390,137.0
23391,440.0
23392,605.0
23393,660.0
23394,632.0
23395,495.0
23396,247.0
23397,-56.0
23398,-331.0
23399,-468.0
23400,-413.0
23401,-138.0
23402,302.0
23403,632.0
23404,632.0
23405,330.0
23406,-111.0
23407,-441.0
23408,-496.0
23409,-331.0
23410,0.0
23411,220.0
23412,220.0
23413,82.0
23414,-56.0
23415,-83.0
23416,0.0
23417,55.0
23418,55.0
23419,-56.0
23420,-276.0
23421,-523.0
23422,-661.0
23423,-633.0
23424,-441.0
23425,-166.0
23426,137.0
23427,275.0
23428,165.0
23429,-111.0
23430,-413.0
23431,-744.0
23432,-964.0
23433,-1074.0
23434,-1074.0
23435,-991.0
23436,-936.0
23437,-854.0
23438,-771.0
23439,-661.0
23440,-523.0
23441,-386.0
23442,-358.0
23443,-523.0
23444,-799.0
23445,-1074.0
23446,-1211.0
23447,-1266.0
23448,-1156.0
23449,-964.0
23450,-771.0
23451,-689.0
23452,-771.0
23453,-909.0
23454,-964.0
23455,-909.0
23456,-771.0
23457,-606.0
23458,-523.0
23459,-661.0
23460,-909.0
23461,-1156.0
23462,-1349.0
23463,-1432.0
23464,-1294.0
23465,-991.0
23466,-661.0
23467,-413.0
23468,-358.0
23469,-468.0
23470,-716.0
23471,-1046.0
23472,-1211.0
23473,-1074.0
23474,-771.0
23475,-523.0
23476,-496.0
23477,-606.0
23478,-799.0
23479,-936.0
23480,-909.0
23481,-689.0
23482,-358.0
23483,-111.0
23484,-166.0
23485,-441.0
23486,-744.0
23487,-854.0
23488,-689.0
23489,-358.0
23490,27.0
23491,275.0
23492,302.0
23493,137.0
23494,-193.0
23495,-468.0
23496,-523.0
23497,-386.0
23498,-111.0
23499,165.0
23500,385.0
23501,467.0
23502,467.0
23503,495.0
23504,522.0
23505,522.0
23506,522.0
23507,467.0
23508,357.0
23509,220.0
23510,110.0
23511,110.0
23512,330.0
23513,605.0
23514,908.0
23515,1128.0
23516,1238.0
23517,1155.0
23518,935.0
23519,688.0
23520,550.0
23521,522.0
23522,577.0
23523,660.0
23524,743.0
23525,825.0
23526,825.0
23527,853.0
23528,935.0
23529,1073.0
23530,1183.0
23531,1155.0
23532,1018.0
23533,798.0
23534,577.0
23535,385.0
23536,302.0
23537,385.0
23538,605.0
23539,880.0
23540,1100.0
23541,1183.0
23542,1100.0
23543,908.0
23544,605.0
23545,330.0
23546,192.0
23547,220.0
23548,412.0
23549,605.0
23550,743.0
23551,798.0
23552,770.0
23553,660.0
23554,577.0
23555,522.0
23556,522.0
23557,495.0
23558,412.0
23559,302.0
23560,247.0
23561,220.0
23562,302.0
23563,385.0
23564,467.0
23565,495.0
23566,495.0
23567,495.0
23568,495.0
23569,495.0
23570,412.0
23571,247.0
23572,27.0
23573,-138.0
23574,-166.0
23575,-83.0
23576,110.0
23577,385.0
23578,632.0
23579,688.0
23580,577.0
23581,330.0
23582,0.0
23583,-303.0
23584,-496.0
23585,-551.0
23586,-441.0
23587,-193.0
23588,55.0
23589,220.0
23590,247.0
23591,192.0
23592,27.0
23593,-193.0
23594,-441.0
23595,-578.0
23596,-661.0
23597,-661.0
23598,-606.0
23599,-551.0
23600,-468.0
23601,-358.0
23602,-221.0
23603,-56.0
23604,27.0
23605,0.0
23606,-193.0
23607,-496.0
23608,-799.0
23609,-991.0
23610,-1019.0
23611,-854.0
23612,-551.0
23613,-221.0
23614,27.0
23615,137.0
23616,110.0
23617,-56.0
23618,-248.0
23619,-468.0
23620,-633.0
23621,-716.0
23622,-716.0
23623,-633.0
23624,-468.0
23625,-248.0
23626,-28.0
23627,82.0
23628,82.0
23629,-28.0
23630,-193.0
23631,-331.0
23632,-413.0
23633,-441.0
23634,-358.0
23635,-221.0
23636,-83.0
23637,0.0
23638,0.0
23639,-56.0
23640,-111.0
23641,-111.0
23642,-83.0
23643,-83.0
23644,-83.0
23645,-111.0
23646,-166.0
23647,-193.0
23648,-138.0
23649,-28.0
23650,55.0
23651,82.0
23652,55.0
23653,27.0
23654,0.0
23655,0.0
23656,0.0
23657,0.0
23658,27.0
23659,55.0
23660,82.0
23661,82.0
23662,82.0
23663,82.0
23664,137.0
23665,247.0
23666,385.0
23667,467.0
23668,412.0
23669,275.0
23670,137.0
23671,55.0
23672,0.0
23673,0.0
23674,82.0
23675,220.0
23676,330.0
23677,412.0
23678,440.0
23679,412.0
23680,330.0
23681,247.0
23682,220.0
23683,247.0
23684,275.0
23685,275.0
23686,220.0
23687,165.0
23688,165.0
23689,220.0
23690,330.0
23691,412.0
23692,412.0
23693,330.0
23694,220.0
23695,110.0
23696,55.0
23697,82.0
23698,165.0
23699,220.0
23700,275.0
23701,247.0
23702,165.0
23703,55.0
23704,-83.0
23705,-138.0
23706,-166.0
23707,-83.0
23708,27.0
23709,165.0
23710,247.0
23711,275.0
23712,220.0
23713,137.0
23714,-28.0
23715,-166.0
23716,-221.0
23717,-221.0
23718,-193.0
23719,-138.0
23720,-56.0
23721,55.0
23722,82.0
23723,82.0
23724,55.0
23725,55.0
23726,27.0
23727,-28.0
23728,-56.0
23729,-56.0
23730,-56.0
23731,-111.0
23732,-248.0
23733,-358.0
23734,-358.0
23735,-303.0
23736,-166.0
23737,-28.0
23738,55.0
23739,55.0
23740,-28.0
23741,-166.0
23742,-248.0
23743,-303.0
23744,-331.0
23745,-386.0
23746,-386.0
23747,-331.0
23748,-248.0
23749,-166.0
23750,-83.0
23751,0.0
23752,55.0
23753,27.0
23754,-83.0
23755,-221.0
23756,-331.0
23757,-413.0
23758,-468.0
23759,-441.0
23760,-358.0
23761,-248.0
23762,-83.0
23763,82.0
23764,220.0
23765,220.0
23766,137.0
23767,-28.0
23768,-193.0
23769,-358.0
23770,-523.0
23771,-606.0
23772,-578.0
23773,-441.0
23774,-193.0
23775,82.0
23776,275.0
23777,385.0
23778,330.0
23779,137.0
23780,-56.0
23781,-276.0
23782,-468.0
23783,-578.0
23784,-606.0
23785,-523.0
23786,-331.0
23787,-83.0
23788,165.0
23789,357.0
23790,412.0
23791,275.0
23792,55.0
23793,-193.0
23794,-413.0
23795,-523.0
23796,-523.0
23797,-413.0
23798,-248.0
23799,-83.0
23800,82.0
23801,165.0
23802,192.0
23803,110.0
23804,-28.0
23805,-166.0
23806,-248.0
23807,-276.0
23808,-248.0
23809,-193.0
23810,-138.0
23811,-111.0
23812,-138.0
23813,-111.0
23814,-28.0
23815,55.0
23816,82.0
23817,55.0
23818,-28.0
23819,-111.0
23820,-166.0
23821,-193.0
23822,-166.0
23823,-111.0
23824,-56.0
23825,0.0
23826,0.0
23827,-56.0
23828,-111.0
23829,-138.0
23830,-138.0
23831,-111.0
23832,-83.0
23833,-56.0
23834,-56.0
23835,-28.0
23836,0.0
23837,0.0
23838,0.0
23839,0.0
23840,-56.0
23841,-111.0
23842,-166.0
23843,-221.0
23844,-193.0
23845,-111.0
23846,27.0
23847,137.0
23848,192.0
23849,165.0
23850,82.0
23851,-56.0
23852,-166.0
23853,-248.0
23854,-248.0
23855,-166.0
23856,-28.0
23857,110.0
23858,165.0
23859,137.0
23860,82.0
23861,0.0
23862,-56.0
23863,-111.0
23864,-111.0
23865,-111.0
23866,-83.0
23867,-28.0
23868,27.0
23869,110.0
23870,165.0
23871,220.0
23872,247.0
23873,192.0
23874,110.0
23875,27.0
23876,0.0
23877,-28.0
23878,0.0
23879,27.0
23880,82.0
23881,137.0
23882,165.0
23883,192.0
23884,192.0
23885,165.0
23886,137.0
23887,82.0
23888,27.0
23889,-28.0
23890,-56.0
23891,-28.0
23892,27.0
23893,110.0
23894,192.0
23895,220.0
23896,220.0
23897,192.0
23898,165.0
23899,110.0
23900,82.0
23901,82.0
23902,82.0
23903,55.0
23904,55.0
23905,82.0
23906,137.0
23907,192.0
23908,247.0
23909,275.0
23910,275.0
23911,247.0
23912,220.0
23913,165.0
23914,82.0
23915,27.0
23916,27.0
23917,55.0
23918,110.0
23919,137.0
23920,165.0
23921,165.0
23922,137.0
23923,110.0
23924,82.0
23925,55.0
23926,55.0
23927,82.0
23928,110.0
23929,110.0
23930,82.0
23931,82.0
23932,55.0
23933,27.0
23934,27.0
23935,27.0
23936,27.0
23937,55.0
23938,55.0
23939,82.0
23940,110.0
23941,110.0
23942,110.0
23943,110.0
23944,55.0
23945,0.0
23946,-56.0
23947,-56.0
23948,-28.0
23949,0.0
23950,27.0
23951,55.0
23952,82.0
23953,55.0
23954,55.0
23955,27.0
23956,27.0
23957,27.0
23958,0.0
23959,-56.0
23960,-111.0
23961,-111.0
23962,-83.0
23963,0.0
23964,82.0
23965,137.0
23966,137.0
23967,110.0
23968,55.0
23969,-56.0
23970,-138.0
23971,-166.0
23972,-138.0
23973,-83.0
23974,0.0
23975,55.0
23976,82.0
23977,82.0
23978,82.0
23979,55.0
23980,0.0
23981,-56.0
23982,-111.0
23983,-166.0
23984,-221.0
23985,-193.0
23986,-138.0
23987,-28.0
23988,55.0
23989,110.0
23990,110.0
23991,55.0
23992,-28.0
23993,-111.0
23994,-193.0
23995,-221.0
23996,-221.0
23997,-166.0
23998,-111.0
23999,-56.0
24000,-28.0
24001,0.0
24002,0.0
24003,0.0
24004,0.0
24005,-28.0
24006,-83.0
24007,-138.0
24008,-193.0
24009,-193.0
24010,-166.0
24011,-111.0
24012,-28.0
24013,0.0
24014,0.0
24015,0.0
24016,-28.0
24017,-56.0
24018,-56.0
24019,-56.0
24020,-56.0
24021,-56.0
24022,-56.0
24023,-83.0
24024,-111.0
24025,-138.0
24026,-111.0
24027,-56.0
24028,0.0
24029,27.0
24030,55.0
24031,0.0
24032,-56.0
24033,-111.0
24034,-138.0
24035,-111.0
24036,-83.0
24037,-28.0
24038,0.0
24039,0.0
24040,-28.0
24041,-56.0
24042,-83.0
24043,-56.0
24044,0.0
24045,55.0
24046,55.0
24047,55.0
24048,0.0
24049,-28.0
24050,-56.0
24051,-56.0
24052,-56.0
24053,-28.0
24054,0.0
24055,27.0
24056,27.0
24057,27.0
24058,27.0
24059,55.0
24060,82.0
24061,110.0
24062,110.0
24063,82.0
24064,27.0
24065,-28.0
24066,-83.0
24067,-111.0
24068,-83.0
24069,0.0
24070,82.0
24071,137.0
24072,165.0
24073,165.0
24074,137.0
24075,82.0
24076,27.0
24077,0.0
24078,-28.0
24079,-56.0
24080,-56.0
24081,-56.0
24082,0.0
24083,55.0
24084,137.0
24085,165.0
24086,165.0
24087,110.0
24088,27.0
24089,-56.0
24090,-83.0
24091,-83.0
24092,-56.0
24093,0.0
24094,27.0
24095,82.0
24096,82.0
24097,110.0
24098,110.0
24099,82.0
24100,55.0
24101,0.0
24102,-56.0
24103,-83.0
24104,-111.0
24105,-83.0
24106,-56.0
24107,0.0
24108,55.0
24109,82.0
24110,110.0
24111,82.0
24112,55.0
24113,0.0
24114,-83.0
24115,-138.0
24116,-166.0
24117,-138.0
24118,-111.0
24119,-28.0
24120,27.0
24121,55.0
24122,55.0
24123,55.0
24124,27.0
24125,27.0
24126,0.0
24127,-56.0
24128,-111.0
24129,-166.0
24130,-166.0
24131,-138.0
24132,-83.0
24133,0.0
24134,55.0
24135,82.0
24136,55.0
24137,0.0
24138,-83.0
24139,-111.0
24140,-111.0
24141,-111.0
24142,-83.0
24143,-83.0
24144,-83.0
24145,-83.0
24146,-56.0
24147,-28.0
24148,27.0
24149,27.0
24150,27.0
24151,0.0
24152,-28.0
24153,-83.0
24154,-111.0
24155,-111.0
24156,-111.0
24157,-83.0
24158,-56.0
24159,-28.0
24160,-28.0
24161,-28.0
24162,-28.0
24163,-56.0
24164,-56.0
24165,-56.0
24166,-56.0
24167,-56.0
24168,-56.0
24169,-83.0
24170,-83.0
24171,-56.0
24172,0.0
24173,27.0
24174,55.0
24175,55.0
24176,27.0
24177,-28.0
24178,-56.0
24179,-83.0
24180,-83.0
24181,-28.0
24182,0.0
24183,0.0
24184,0.0
24185,-28.0
24186,-56.0
24187,-56.0
24188,-56.0
24189,-28.0
24190,0.0
24191,0.0
24192,0.0
24193,-28.0
24194,-28.0
24195,0.0
24196,27.0
24197,55.0
24198,55.0
24199,55.0
24200,55.0
24201,0.0
24202,-28.0
24203,-56.0
24204,-56.0
24205,-28.0
24206,-28.0
24207,0.0
24208,0.0
24209,27.0
24210,27.0
24211,27.0
24212,27.0
24213,27.0
24214,27.0
24215,55.0
24216,55.0
24217,27.0
24218,27.0
24219,27.0
24220,27.0
24221,55.0
24222,55.0
24223,82.0
24224,55.0
24225,27.0
24226,0.0
24227,0.0
24228,27.0
24229,55.0
24230,82.0
24231,82.0
24232,55.0
24233,55.0
24234,27.0
24235,27.0
24236,27.0
24237,55.0
24238,110.0
24239,137.0
24240,137.0
24241,137.0
24242,110.0
24243,110.0
24244,110.0
24245,110.0
24246,110.0
24247,110.0
24248,82.0
24249,55.0
24250,55.0
24251,27.0
24252,27.0
24253,55.0
24254,82.0
24255,110.0
24256,137.0
24257,137.0
24258,110.0
24259,82.0
24260,82.0
24261,82.0
24262,110.0
24263,110.0
24264,137.0
24265,110.0
24266,110.0
24267,110.0
24268,137.0
24269,137.0
24270,137.0
24271,137.0
24272,110.0
24273,82.0
24274,82.0
24275,82.0
24276,82.0
24277,82.0
24278,82.0
24279,82.0
24280,55.0
24281,27.0
24282,55.0
24283,110.0
24284,165.0
24285,165.0
24286,137.0
24287,82.0
24288,55.0
24289,55.0
24290,82.0
24291,110.0
24292,82.0
24293,27.0
24294,-28.0
24295,-28.0
24296,0.0
24297,27.0
24298,82.0
24299,82.0
24300,110.0
24301,82.0
24302,82.0
24303,27.0
24304,0.0
24305,-56.0
24306,-56.0
24307,-28.0
24308,0.0
24309,27.0
24310,55.0
24311,55.0
24312,55.0
24313,55.0
24314,27.0
24315,0.0
24316,-28.0
24317,-56.0
24318,-56.0
24319,-28.0
24320,-28.0
24321,-28.0
24322,-28.0
24323,0.0
24324,27.0
24325,55.0
24326,55.0
24327,27.0
24328,0.0
24329,-56.0
24330,-83.0
24331,-111.0
24332,-83.0
24333,-83.0
24334,-56.0
24335,-56.0
24336,-56.0
24337,-28.0
24338,27.0
24339,55.0
24340,82.0
24341,55.0
24342,0.0
24343,-56.0
24344,-111.0
24345,-111.0
24346,-111.0
24347,-56.0
24348,0.0
24349,55.0
24350,82.0
24351,82.0
24352,55.0
24353,27.0
24354,-28.0
24355,-83.0
24356,-111.0
24357,-111.0
24358,-83.0
24359,0.0
24360,55.0
24361,82.0
24362,55.0
24363,27.0
24364,27.0
24365,0.0
24366,0.0
24367,-56.0
24368,-111.0
24369,-166.0
24370,-221.0
24371,-193.0
24372,-138.0
24373,-28.0
24374,55.0
24375,110.0
24376,137.0
24377,137.0
24378,110.0
24379,82.0
24380,27.0
24381,-28.0
24382,-28.0
24383,-56.0
24384,-56.0
24385,-56.0
24386,-56.0
24387,0.0
24388,27.0
24389,82.0
24390,82.0
24391,27.0
24392,-28.0
24393,-111.0
24394,-138.0
24395,-138.0
24396,-111.0
24397,-56.0
24398,27.0
24399,110.0
24400,165.0
24401,165.0
24402,82.0
24403,27.0
24404,0.0
24405,0.0
24406,0.0
24407,-28.0
24408,-111.0
24409,-111.0
24410,-56.0
24411,55.0
24412,137.0
24413,165.0
24414,137.0
24415,55.0
24416,0.0
24417,27.0
24418,27.0
24419,0.0
24420,-83.0
24421,-138.0
24422,-111.0
24423,27.0
24424,192.0
24425,220.0
24426,137.0
24427,0.0
24428,0.0
24429,110.0
24430,165.0
24431,110.0
24432,-111.0
24433,-276.0
24434,-276.0
24435,-56.0
24436,192.0
24437,357.0
24438,330.0
24439,220.0
24440,110.0
24441,82.0
24442,110.0
24443,82.0
24444,-56.0
24445,-248.0
24446,-386.0
24447,-303.0
24448,0.0
24449,357.0
24450,550.0
24451,522.0
24452,302.0
24453,110.0
24454,110.0
24455,165.0
24456,27.0
24457,-303.0
24458,-578.0
24459,-578.0
24460,-221.0
24461,275.0
24462,577.0
24463,550.0
24464,302.0
24465,137.0
24466,82.0
24467,82.0
24468,0.0
24469,-138.0
24470,-248.0
24471,-331.0
24472,-358.0
24473,-138.0
24474,220.0
24475,467.0
24476,440.0
24477,220.0
24478,55.0
24479,82.0
24480,220.0
24481,220.0
24482,-56.0
24483,-413.0
24484,-523.0
24485,-248.0
24486,165.0
24487,412.0
24488,357.0
24489,247.0
24490,110.0
24491,0.0
24492,-111.0
24493,-83.0
24494,27.0
24495,110.0
24496,27.0
24497,-111.0
24498,-166.0
24499,-56.0
24500,82.0
24501,27.0
24502,-166.0
24503,-248.0
24504,-56.0
24505,220.0
24506,302.0
24507,165.0
24508,110.0
24509,137.0
24510,82.0
24511,-166.0
24512,-413.0
24513,-413.0
24514,-83.0
24515,220.0
24516,192.0
24517,-111.0
24518,-193.0
24519,82.0
24520,357.0
24521,192.0
24522,-331.0
24523,-661.0
24524,-496.0
24525,-28.0
24526,302.0
24527,357.0
24528,247.0
24529,27.0
24530,-276.0
24531,-689.0
24532,-991.0
24533,-964.0
24534,-578.0
24535,-193.0
24536,-111.0
24537,-166.0
24538,137.0
24539,688.0
24540,935.0
24541,412.0
24542,-606.0
24543,-1432.0
24544,-1569.0
24545,-1046.0
24546,-358.0
24547,-111.0
24548,-496.0
24549,-1046.0
24550,-1019.0
24551,55.0
24552,1513.0
24553,2091.0
24554,990.0
24555,-1101.0
24556,-2312.0
24557,-1377.0
24558,632.0
24559,1458.0
24560,137.0
24561,-1707.0
24562,-1982.0
24563,-633.0
24564,495.0
24565,192.0
24566,-578.0
24567,-193.0
24568,1183.0
24569,1623.0
24570,110.0
24571,-1652.0
24572,-1239.0
24573,935.0
24574,1816.0
24575,-358.0
24576,-3276.0
24577,-2835.0
24578,1376.0
24579,4981.0
24580,3880.0
24581,-1239.0
24582,-5697.0
24583,-6055.0
24584,-2725.0
24585,1513.0
24586,4486.0
24587,5476.0
24588,4238.0
24589,1293.0
24590,-771.0
24591,963.0
24592,5256.0
24593,5531.0
24594,-3688.0
24595,-18110.0
24596,-24164.0
24597,-12743.0
24598,8559.0
24599,21521.0
24600,16650.0
24601,3247.0
24602,-1789.0
24603,6880.0
24604,17393.0
24605,13678.0
24606,-6220.0
24607,-26229.0
24608,-28761.0
24609,-13046.0
24610,6027.0
24611,14971.0
24612,12825.0
24613,7018.0
24614,4155.0
24615,6109.0
24616,10540.0
24617,12825.0
24618,8669.0
24619,-2367.0
24620,-14807.0
24621,-19541.0
24622,-12138.0
24623,880.0
24624,6935.0
24625,825.0
24626,-8257.0
24627,-6661.0
24628,7651.0
24629,21246.0
24630,19540.0
24631,3385.0
24632,-11862.0
24633,-13816.0
24634,-6028.0
24635,-1624.0
24636,-6826.0
24637,-14394.0
24638,-13404.0
24639,-2120.0
24640,10348.0
24641,14834.0
24642,10815.0
24643,4486.0
24644,247.0
24645,-3000.0
24646,-7156.0
24647,-10706.0
24648,-10706.0
24649,-7266.0
24650,-3248.0
24651,-193.0
24652,3027.0
24653,6715.0
24654,8146.0
24655,4320.0
24656,-3496.0
24657,-9495.0
24658,-9028.0
24659,-3881.0
24660,27.0
24661,-358.0
24662,-1734.0
24663,660.0
24664,6274.0
24665,9274.0
24666,5614.0
24667,-2037.0
24668,-7266.0
24669,-7101.0
24670,-4129.0
24671,-2120.0
24672,-1542.0
24673,-111.0
24674,3192.0
24675,6495.0
24676,6907.0
24677,4018.0
24678,302.0
24679,-1789.0
24680,-2340.0
24681,-2725.0
24682,-3138.0
24683,-2780.0
24684,-1542.0
24685,-248.0
24686,192.0
24687,55.0
24688,302.0
24689,1293.0
24690,2201.0
24691,2119.0
24692,1431.0
24693,1183.0
24694,1623.0
24695,1816.0
24696,743.0
24697,-1322.0
24698,-2890.0
24699,-2780.0
24700,-1266.0
24701,660.0
24702,2311.0
24703,3385.0
24704,4018.0
24705,4458.0
24706,4458.0
24707,3495.0
24708,1568.0
24709,-606.0
24710,-2202.0
24711,-2588.0
24712,-1322.0
24713,1293.0
24714,4238.0
24715,6164.0
24716,6329.0
24717,5201.0
24718,3605.0
24719,1954.0
24720,220.0
24721,-1432.0
24722,-2477.0
24723,-2367.0
24724,-909.0
24725,1486.0
24726,3797.0
24727,5201.0
24728,5256.0
24729,3880.0
24730,1293.0
24731,-1927.0
24732,-4734.0
24733,-5945.0
24734,-5202.0
24735,-3221.0
24736,-1019.0
24737,908.0
24738,2366.0
24739,3082.0
24740,2889.0
24741,1651.0
24742,-661.0
24743,-3331.0
24744,-4954.0
24745,-4734.0
24746,-2863.0
24747,-331.0
24748,1733.0
24749,2504.0
24750,1706.0
24751,-138.0
24752,-1789.0
24753,-1955.0
24754,-551.0
24755,1210.0
24756,2036.0
24757,1761.0
24758,1128.0
24759,1073.0
24760,1651.0
24761,1568.0
24762,-331.0
24763,-3110.0
24764,-4239.0
24765,-2257.0
24766,1596.0
24767,4761.0
24768,5531.0
24769,4458.0
24770,3027.0
24771,1981.0
24772,798.0
24773,-1101.0
24774,-3193.0
24775,-3991.0
24776,-2725.0
24777,-358.0
24778,1651.0
24779,2697.0
24780,3137.0
24781,3137.0
24782,2229.0
24783,165.0
24784,-2202.0
24785,-3193.0
24786,-2092.0
24787,-193.0
24788,660.0
24789,137.0
24790,-551.0
24791,-303.0
24792,577.0
24793,688.0
24794,-606.0
24795,-2230.0
24796,-2477.0
24797,-1156.0
24798,440.0
24799,1073.0
24800,770.0
24801,247.0
24802,-221.0
24803,-771.0
24804,-1404.0
24805,-1707.0
24806,-1569.0
24807,-1377.0
24808,-1542.0
24809,-1872.0
24810,-1432.0
24811,82.0
24812,1513.0
24813,1238.0
24814,-716.0
24815,-2422.0
24816,-2257.0
24817,-826.0
24818,-111.0
24819,-1129.0
24820,-2863.0
24821,-3496.0
24822,-2395.0
24823,-744.0
24824,-221.0
24825,-1101.0
24826,-2092.0
24827,-1955.0
24828,-854.0
24829,110.0
24830,137.0
24831,-689.0
24832,-1872.0
24833,-2725.0
24834,-2890.0
24835,-2340.0
24836,-1652.0
24837,-1569.0
24838,-2230.0
24839,-2808.0
24840,-2340.0
24841,-771.0
24842,632.0
24843,660.0
24844,-496.0
24845,-1514.0
24846,-1542.0
24847,-1046.0
24848,-881.0
24849,-1322.0
24850,-1844.0
24851,-1844.0
24852,-1184.0
24853,-221.0
24854,522.0
24855,743.0
24856,495.0
24857,82.0
24858,-248.0
24859,-331.0
24860,-138.0
24861,110.0
24862,82.0
24863,-193.0
24864,-248.0
24865,220.0
24866,935.0
24867,1238.0
24868,798.0
24869,0.0
24870,-468.0
24871,-441.0
24872,-111.0
24873,137.0
24874,302.0
24875,577.0
24876,1128.0
24877,1816.0
24878,2201.0
24879,2009.0
24880,1265.0
24881,330.0
24882,-358.0
24883,-551.0
24884,-276.0
24885,137.0
24886,467.0
24887,743.0
24888,1293.0
24889,2174.0
24890,2862.0
24891,2807.0
24892,2064.0
24893,1210.0
24894,825.0
24895,853.0
24896,853.0
24897,467.0
24898,0.0
24899,82.0
24900,908.0
24901,1981.0
24902,2559.0
24903,2476.0
24904,2174.0
24905,2064.0
24906,1981.0
24907,1651.0
24908,1073.0
24909,550.0
24910,247.0
24911,137.0
24912,165.0
24913,467.0
24914,1155.0
24915,1954.0
24916,2284.0
24917,1898.0
24918,1045.0
24919,412.0
24920,275.0
24921,275.0
24922,-56.0
24923,-496.0
24924,-468.0
24925,220.0
24926,1018.0
24927,1210.0
24928,715.0
24929,82.0
24930,-221.0
24931,-83.0
24932,137.0
24933,275.0
24934,275.0
24935,220.0
24936,27.0
24937,-303.0
24938,-661.0
24939,-716.0
24940,-441.0
24941,-138.0
24942,55.0
24943,247.0
24944,577.0
24945,853.0
24946,715.0
24947,110.0
24948,-606.0
24949,-1074.0
24950,-1156.0
24951,-964.0
24952,-523.0
24953,55.0
24954,632.0
24955,908.0
24956,743.0
24957,330.0
24958,-28.0
24959,-358.0
24960,-799.0
24961,-1377.0
24962,-1624.0
24963,-1019.0
24964,192.0
24965,1045.0
24966,880.0
24967,27.0
24968,-633.0
24969,-744.0
24970,-799.0
24971,-1322.0
24972,-2120.0
24973,-2340.0
24974,-1597.0
24975,-413.0
24976,357.0
24977,385.0
24978,110.0
24979,0.0
24980,-111.0
24981,-633.0
24982,-1624.0
24983,-2367.0
24984,-2422.0
24985,-1982.0
24986,-1597.0
24987,-1322.0
24988,-771.0
24989,247.0
24990,1238.0
24991,1458.0
24992,715.0
24993,-386.0
24994,-1074.0
24995,-1156.0
24996,-1211.0
24997,-1597.0
24998,-1955.0
24999,-1679.0
25000,-689.0
25001,330.0
25002,880.0
25003,908.0
25004,715.0
25005,495.0
25006,192.0
25007,-193.0
25008,-413.0
25009,-248.0
25010,137.0
25011,220.0
25012,-193.0
25013,-689.0
25014,-633.0
25015,-28.0
25016,412.0
25017,165.0
25018,-441.0
25019,-523.0
25020,330.0
25021,1458.0
25022,1788.0
25023,963.0
25024,-386.0
25025,-1074.0
25026,-716.0
25027,27.0
25028,247.0
25029,-193.0
25030,-633.0
25031,-496.0
25032,220.0
25033,853.0
25034,880.0
25035,330.0
25036,-303.0
25037,-468.0
25038,-56.0
25039,550.0
25040,990.0
25041,990.0
25042,605.0
25043,192.0
25044,-28.0
